County,Year,Gender,Level,Enrollment
Kakamega,2022,female,secondary,3398
Kitui,2016,male,primary,8497
Tana River,2012,female,primary,9099
Nyeri,2013,female,primary,2654
Marsabit,2018,male,secondary,7392
Garissa,2016,male,secondary,1371
Nyandarua,2010,female,secondary,7135
Elgeyo Marakwet,2014,female,primary,320
Kirinyaga,2021,male,secondary,4654
Kiambu,2021,female,primary,5300
Migori,2014,male,secondary,6761
Siaya,2016,male,secondary,6854
Kirinyaga,2017,male,primary,5505
Lamu,2012,female,secondary,9323
Tana River,2014,male,primary,6553
Kakamega,2016,male,primary,4042
Machakos,2011,female,secondary,9009
Lamu,2019,female,secondary,7498
Bungoma,2016,male,primary,6636
Kitui,2020,male,secondary,7362
Murang'a,2021,male,primary,11
Migori,2014,male,primary,194
Vihiga,2015,male,secondary,2537
Vihiga,2020,male,primary,2842
Narok,2016,male,secondary,2229
Samburu,2020,male,primary,3009
Murang'a,2021,male,secondary,7984
Narok,2014,female,secondary,2077
Makueni,2021,male,secondary,7845
Busia,2010,female,primary,3867
Bomet,2011,male,secondary,4873
Kericho,2012,male,secondary,8635
Tharaka-Nithi,2016,female,primary,297
Nakuru,2016,male,primary,5856
Kitui,2010,female,secondary,9036
Garissa,2017,male,primary,1015
Nyeri,2011,male,secondary,1384
Kilifi,2018,male,primary,9589
Bomet,2012,male,secondary,8745
Kajiado,2011,female,primary,2350
Bomet,2017,male,primary,1269
Homa Bay,2017,male,secondary,1260
Lamu,2021,female,primary,7701
Isiolo,2010,female,secondary,8376
Isiolo,2018,male,secondary,4563
Kajiado,2018,male,primary,5672
Wajir,2019,male,secondary,5593
West Pokot,2011,female,primary,6155
 ,2013,male,secondary,5543
Kericho,2010,male,secondary,7240
Kakamega,2020,female,primary,4683
Kilifi,2021,female,secondary,1881
Samburu,2016,female,primary,8713
Busia,2014,male,secondary,3809
Elgeyo Marakwet,2014,male,secondary,5807
Nyeri,2018,male,secondary,4883
Bomet,2019,male,primary,7206
Kilifi,2021,male,primary,4155
Isiolo,2016,female,primary,4673
Kitui,2013,female,secondary,1409
Kilifi,2021,female,secondary,9886
Taita Taveta,2017,male,secondary,5197
Kakamega,2010,male,primary,7452
Homa Bay,2021,male,primary,8718
Turkana,2011,female,secondary,2172
Tharaka-Nithi,2020,female,secondary,279
Mandera,2018,female,secondary,3977
Bomet,2012,male,secondary,2669
Taita Taveta,2011,female,primary,7825
Kilifi,2021,female,primary,9943
Migori,2014,female,secondary,3981
Isiolo,2015,female,primary,4769
Murang'a,2011,female,primary,5247
Bomet,2016,male,secondary,4427
Kajiado,2021,male,primary,6135
Kisumu,2016,female,secondary,5573
Kilifi,2022,female,primary,4131
Tana River,2019,female,secondary,9900
Kajiado,2010,male,secondary,7189
Tharaka-Nithi,2020,female,primary,2776
West Pokot,2021,male,primary,9311
Turkana,2020,male,primary,7697
Kirinyaga,2017,male,secondary,8386
Nakuru,2022,female,secondary,662
 ,2019,male,secondary,8671
Siaya,2018,female,primary,8044
Makueni,2017,male,primary,4218
Busia,2019,male,primary,9615
Bungoma,2017,female,secondary,5060
Nairobi,2015,male,primary,5874
Kilifi,2010,female,primary,5581
Trans Nzoia,2019,female,secondary,2014
Bungoma,2010,female,secondary,3789
Kirinyaga,2020,female,primary,9103
Embu,2020,female,secondary,7148
Nairobi,2010,female,secondary,7766
Narok,2015,male,secondary,2364
Kirinyaga,2020,female,secondary,3629
Samburu,2022,female,secondary,5919
Makueni,2013,male,primary,5675
 ,2013,female,primary,8872
Vihiga,2017,female,secondary,6638
Mandera,2014,female,primary,4651
Laikipia,2020,female,primary,609
Elgeyo Marakwet,2010,male,primary,7940
Nyeri,2021,female,secondary,3866
Kakamega,2012,male,secondary,371
Kajiado,2011,female,primary,6998
Lamu,2013,female,secondary,615
Kericho,2011,female,primary,6911
Homa Bay,2022,male,secondary,6010
Mandera,2021,female,secondary,2253
Kisumu,2014,male,secondary,4942
Meru,2011,female,secondary,864
Narok,2021,male,primary,1268
Kakamega,2022,male,secondary,7454
Uasin Gishu,2013,male,primary,8976
Kitui,2021,female,secondary,4571
Mombasa,2012,male,secondary,5229
West Pokot,2018,female,secondary,2237
Meru,2017,male,secondary,4054
 ,2012,female,secondary,935
Nakuru,2014,male,primary,6394
Kiambu,2012,female,secondary,7891
Wajir,2016,female,primary,325
Bungoma,2012,male,primary,7774
Garissa,2022,female,secondary,3861
Marsabit,2015,female,secondary,1985
Isiolo,2015,female,primary,4932
Lamu,2018,female,primary,4603
Kirinyaga,2018,female,secondary,2778
Bungoma,2013,female,primary,9462
Tharaka-Nithi,2013,female,primary,8832
Kilifi,2019,female,secondary,7754
Kisumu,2018,male,primary,4078
Nakuru,2020,female,secondary,1367
Garissa,2018,female,primary,4042
Kirinyaga,2013,female,secondary,2575
Narok,2020,female,primary,6754
Tharaka-Nithi,2014,female,primary,1581
Kirinyaga,2015,male,primary,1986
Kajiado,2018,female,secondary,2240
Kericho,2016,female,secondary,3966
Makueni,2014,male,secondary,7604
Laikipia,2012,female,primary,8320
Narok,2018,male,primary,5968
Machakos,2014,female,secondary,9043
Uasin Gishu,2021,male,secondary,7493
Homa Bay,2019,female,secondary,4103
Nakuru,2020,male,primary,2076
Bungoma,2015,male,primary,5231
Samburu,2017,male,secondary,2994
Kajiado,2015,male,secondary,5594
Turkana,2022,female,secondary,7531
Nyeri,2020,male,secondary,7371
Lamu,2013,female,secondary,1644
Murang'a,2011,male,primary,3144
Isiolo,2013,female,secondary,7130
Kilifi,2011,female,primary,6828
Kericho,2010,male,primary,8362
West Pokot,2012,male,primary,8844
Kirinyaga,2010,female,primary,6331
Isiolo,2020,female,secondary,3512
Uasin Gishu,2010,female,secondary,1499
Kericho,2012,female,secondary,2158
Uasin Gishu,2021,male,secondary,5162
Bungoma,2014,male,secondary,4039
Bomet,2021,female,secondary,2035
Nyandarua,2011,male,secondary,7977
 ,2012,male,primary,857
Kakamega,2016,male,secondary,3823
Laikipia,2021,female,primary,6770
Samburu,2014,female,secondary,9241
Kitui,2012,female,secondary,298
Garissa,2016,female,secondary,7244
Meru,2018,female,secondary,923
Marsabit,2010,female,secondary,4232
Narok,2022,male,primary,4306
Nairobi,2020,female,primary,2799
Lamu,2017,male,primary,6578
Kiambu,2013,male,secondary,4875
Migori,2015,male,primary,5326
Tharaka-Nithi,2020,female,secondary,6582
Mombasa,2022,male,primary,1802
Kisumu,2012,female,primary,2657
Bomet,2016,female,primary,3346
Mandera,2011,male,secondary,9663
Marsabit,2014,female,primary,2949
Kakamega,2010,male,primary,941
Embu,2013,female,secondary,1907
Machakos,2015,male,secondary,4837
Homa Bay,2012,female,secondary,8105
Vihiga,2022,female,primary,1243
Mandera,2012,female,primary,5696
Turkana,2013,female,secondary,1466
Narok,2022,male,primary,3957
Makueni,2013,female,secondary,375
Kericho,2010,male,secondary,262
Samburu,2019,female,secondary,4362
Elgeyo Marakwet,2015,male,secondary,6502
Uasin Gishu,2016,male,primary,7833
Taita Taveta,2013,male,secondary,1893
Laikipia,2019,male,primary,8106
Samburu,2011,female,primary,1652
Trans Nzoia,2019,female,primary,5540
Garissa,2012,female,primary,3892
Migori,2014,male,primary,599
Murang'a,2012,female,primary,4815
Kitui,2017,female,secondary,1912
Turkana,2017,female,primary,9484
Bungoma,2018,female,primary,8792
Wajir,2015,female,primary,8572
Turkana,2016,female,secondary,4213
Makueni,2018,female,primary,3637
Taita Taveta,2011,male,primary,9290
Trans Nzoia,2020,male,primary,5599
Machakos,2021,male,secondary,6448
Siaya,2016,female,secondary,8557
Mandera,2014,male,secondary,7382
Migori,2016,male,secondary,8982
Homa Bay,2015,female,secondary,3569
Samburu,2019,female,primary,746
Kitui,2015,male,primary,8504
Isiolo,2021,male,secondary,4633
West Pokot,2012,female,primary,920
Mombasa,2022,female,primary,9269
Mombasa,2022,female,primary,7008
 ,2018,female,secondary,2381
Migori,2019,male,primary,3618
Kitui,2020,female,secondary,8989
Kiambu,2020,female,primary,272
Kitui,2017,male,secondary,1773
Tana River,2016,male,secondary,2547
Samburu,2018,male,secondary,3164
Isiolo,2014,male,primary,4780
Uasin Gishu,2016,male,secondary,946
Homa Bay,2012,male,primary,506
Kajiado,2010,female,primary,6719
Murang'a,2014,male,secondary,8435
Kakamega,2015,male,secondary,8697
Machakos,2016,male,secondary,6360
Busia,2011,male,secondary,7657
Meru,2021,female,primary,1192
Turkana,2012,male,primary,1464
Kisumu,2019,female,secondary,390
Taita Taveta,2022,female,primary,5615
Wajir,2011,male,secondary,6106
Machakos,2015,female,primary,8864
Mombasa,2011,male,primary,2560
Kirinyaga,2018,female,secondary,5867
Nairobi,2011,male,secondary,1211
Samburu,2020,male,secondary,9121
Kericho,2011,male,secondary,1539
Marsabit,2010,female,primary,9104
Nairobi,2021,male,primary,643
Kajiado,2019,female,secondary,8693
West Pokot,2019,female,primary,8921
Bungoma,2010,female,secondary,1283
Wajir,2013,female,secondary,7680
Mandera,2020,female,secondary,7345
Vihiga,2017,male,secondary,4386
 ,2022,male,primary,919
Nakuru,2014,male,secondary,2339
Bomet,2020,male,secondary,8947
Wajir,2013,male,primary,5402
Samburu,2019,male,primary,5663
Nyeri,2018,male,secondary,5275
Makueni,2015,male,primary,507
Kisumu,2017,male,primary,1436
Turkana,2022,female,secondary,8750
Vihiga,2020,male,primary,7354
Kericho,2016,male,primary,4516
Garissa,2016,female,primary,3622
Busia,2016,male,secondary,4399
Kiambu,2014,female,primary,5037
Lamu,2013,female,primary,8111
Kitui,2020,female,primary,3715
Elgeyo Marakwet,2011,male,primary,7837
Meru,2018,female,primary,7370
Kisumu,2013,female,primary,5185
Kisumu,2020,male,secondary,2155
Nyandarua,2019,female,primary,6411
Mandera,2010,female,primary,6365
Kakamega,2021,female,primary,692
Turkana,2017,male,primary,1478
Wajir,2016,male,secondary,6396
Mandera,2017,male,primary,8448
Trans Nzoia,2016,male,primary,441
Embu,2018,male,primary,2646
Kericho,2021,female,primary,5209
Bungoma,2010,female,primary,6533
Laikipia,2016,female,secondary,4677
Wajir,2012,female,secondary,7211
Elgeyo Marakwet,2020,female,secondary,9927
Elgeyo Marakwet,2018,male,secondary,2645
Vihiga,2017,male,secondary,8210
Kiambu,2014,female,secondary,9316
Kiambu,2019,male,secondary,7933
Kajiado,2015,female,secondary,5476
West Pokot,2011,male,secondary,7928
Kitui,2018,male,primary,2080
West Pokot,2011,male,secondary,6089
Kitui,2019,male,secondary,7396
Bomet,2013,male,primary,9739
Lamu,2017,male,secondary,7797
Wajir,2012,male,secondary,861
Marsabit,2018,male,primary,8346
Kirinyaga,2016,female,secondary,904
Elgeyo Marakwet,2011,female,primary,1269
Marsabit,2022,male,primary,404
Bomet,2017,female,primary,9035
Kakamega,2022,female,secondary,9974
Laikipia,2020,female,secondary,9756
Bungoma,2020,female,secondary,1184
Kakamega,2015,female,primary,8938
Isiolo,2021,male,primary,1725
Trans Nzoia,2019,male,secondary,8462
Lamu,2016,female,secondary,5811
Embu,2019,female,secondary,5606
Marsabit,2011,male,secondary,3956
Lamu,2011,male,secondary,171
Nairobi,2018,female,primary,8465
Nyeri,2020,male,primary,2306
Isiolo,2013,female,primary,9350
Uasin Gishu,2019,male,secondary,9898
Murang'a,2014,male,primary,9963
Tharaka-Nithi,2017,female,primary,421
Kakamega,2021,female,primary,5540
Nairobi,2019,male,secondary,9401
West Pokot,2022,male,primary,4675
Kisumu,2016,male,secondary,9082
Kiambu,2013,female,primary,6748
Homa Bay,2021,female,primary,6103
Mombasa,2017,male,secondary,3243
Kericho,2022,male,primary,2181
Murang'a,2017,male,secondary,9641
Siaya,2021,male,secondary,3096
Murang'a,2020,male,primary,6646
Elgeyo Marakwet,2019,male,primary,9782
Bungoma,2022,male,secondary,5882
Vihiga,2015,male,secondary,5982
Tharaka-Nithi,2016,male,secondary,5798
Vihiga,2015,male,secondary,9627
Vihiga,2010,female,secondary,8415
Bungoma,2011,female,secondary,8411
Homa Bay,2012,female,secondary,9846
Makueni,2020,male,secondary,8456
Siaya,2016,male,secondary,9145
Nairobi,2022,male,secondary,4524
Machakos,2021,female,primary,6559
Siaya,2015,female,secondary,7620
Trans Nzoia,2012,female,primary,2774
Kakamega,2017,male,secondary,5673
Kajiado,2021,female,primary,3124
Elgeyo Marakwet,2015,female,secondary,8671
Nyandarua,2021,male,primary,1353
Embu,2018,male,primary,9081
Kiambu,2016,male,secondary,3854
West Pokot,2022,male,primary,8134
Nakuru,2022,male,secondary,924
Tharaka-Nithi,2016,female,primary,2170
Tana River,2017,male,secondary,5506
Isiolo,2022,male,primary,2395
Nyeri,2011,female,primary,8220
Vihiga,2019,male,primary,8226
Nairobi,2022,male,secondary,5515
Kakamega,2010,male,secondary,2670
Tharaka-Nithi,2016,male,secondary,3365
 ,2017,male,primary,3138
Kilifi,2015,male,primary,9095
Isiolo,2011,male,primary,6663
Embu,2019,female,primary,4086
Taita Taveta,2020,male,primary,8531
Kakamega,2018,male,primary,4270
Lamu,2022,male,primary,9906
Kirinyaga,2010,male,secondary,8022
Kajiado,2019,female,primary,5452
Isiolo,2018,male,primary,3567
Machakos,2019,male,primary,3899
Nyandarua,2015,male,secondary,6477
 ,2015,female,secondary,7500
Bomet,2010,female,primary,1016
Siaya,2011,male,secondary,6470
Embu,2011,male,secondary,2062
Kilifi,2019,female,primary,9030
Meru,2010,female,primary,4321
Lamu,2020,female,secondary,3496
Makueni,2021,male,primary,1813
Laikipia,2013,male,secondary,6256
Nairobi,2010,male,secondary,9643
Uasin Gishu,2010,male,primary,2313
Kakamega,2020,female,primary,9706
Makueni,2012,female,secondary,1231
Narok,2012,male,primary,9837
Trans Nzoia,2016,male,primary,5831
Nakuru,2019,male,secondary,2999
West Pokot,2012,female,secondary,3440
Samburu,2016,male,secondary,4056
Nairobi,2011,male,primary,305
Makueni,2022,male,primary,9915
Garissa,2021,male,secondary,1689
Nyandarua,2015,male,secondary,9709
Kakamega,2020,male,secondary,3917
Murang'a,2011,male,secondary,2936
Uasin Gishu,2010,male,primary,3862
Kakamega,2021,male,secondary,9642
Kericho,2014,male,secondary,5649
Homa Bay,2011,male,secondary,9356
Kirinyaga,2022,male,secondary,1819
Kericho,2012,male,secondary,5560
Tana River,2021,male,primary,2226
Tana River,2018,male,primary,1079
Vihiga,2013,male,secondary,4206
Murang'a,2018,male,primary,6280
Laikipia,2012,female,primary,7235
Kiambu,2011,male,primary,813
Uasin Gishu,2013,female,secondary,5089
Tana River,2012,male,primary,2031
Trans Nzoia,2014,female,primary,8514
Migori,2012,male,primary,9095
Wajir,2016,female,secondary,9733
Narok,2016,male,primary,5911
Murang'a,2019,female,primary,2653
Trans Nzoia,2015,male,primary,3340
Wajir,2019,male,secondary,7876
Wajir,2011,male,primary,1141
Kitui,2010,female,secondary,9041
Siaya,2015,female,secondary,8558
Marsabit,2013,female,secondary,2897
Tana River,2019,female,primary,9281
Uasin Gishu,2013,male,primary,4041
Narok,2021,female,primary,2038
Narok,2019,female,secondary,4270
Machakos,2011,female,secondary,4683
Siaya,2020,female,secondary,494
Trans Nzoia,2016,female,secondary,7116
Bungoma,2012,female,primary,1784
West Pokot,2017,female,primary,3510
Narok,2017,male,primary,3786
Nyeri,2014,female,secondary,5266
Bungoma,2011,male,primary,9190
Kilifi,2017,male,primary,5428
Bungoma,2014,male,primary,6681
Siaya,2019,male,secondary,6893
Nyeri,2015,male,secondary,9643
Murang'a,2017,male,secondary,9943
Nakuru,2013,female,primary,4658
West Pokot,2015,male,primary,7082
Kitui,2018,male,primary,6869
West Pokot,2011,female,primary,7607
Marsabit,2022,male,primary,7669
Garissa,2015,male,secondary,6219
Tana River,2022,female,primary,4534
Laikipia,2018,female,secondary,5979
Machakos,2016,female,primary,8890
Nakuru,2018,female,primary,1312
Kilifi,2015,female,secondary,2962
West Pokot,2014,female,secondary,2938
Kajiado,2021,female,secondary,3197
Narok,2018,female,primary,5296
Wajir,2022,female,secondary,7204
Migori,2021,female,secondary,5730
Meru,2012,female,secondary,5602
Lamu,2021,male,secondary,1191
Mombasa,2010,male,primary,2639
Vihiga,2014,male,secondary,1366
Mandera,2011,female,secondary,9211
Siaya,2014,male,secondary,6453
Kirinyaga,2020,female,secondary,6671
Kisumu,2013,male,secondary,6683
Bomet,2020,male,secondary,4539
 ,2010,female,secondary,8876
Nairobi,2015,male,primary,2887
Kakamega,2014,female,primary,4086
Kiambu,2012,female,secondary,2261
Bomet,2014,male,secondary,4180
Busia,2012,female,secondary,2841
Vihiga,2016,female,primary,9959
Elgeyo Marakwet,2017,female,secondary,6040
Lamu,2010,male,secondary,3560
Murang'a,2013,male,secondary,4758
Bungoma,2022,male,secondary,626
Machakos,2017,female,secondary,5014
Wajir,2014,female,primary,1375
Kericho,2017,male,primary,1181
Lamu,2022,male,primary,5708
Bomet,2018,female,secondary,490
Uasin Gishu,2017,male,secondary,3729
Vihiga,2011,female,primary,5974
Kericho,2016,female,secondary,3296
Samburu,2021,female,secondary,5014
Elgeyo Marakwet,2015,male,primary,1882
West Pokot,2022,female,primary,4908
Siaya,2017,female,secondary,2987
Samburu,2013,male,secondary,5585
Taita Taveta,2016,male,primary,3159
Makueni,2014,male,secondary,4530
Kajiado,2014,female,primary,681
Mombasa,2010,male,secondary,5254
Mandera,2022,male,secondary,1073
Homa Bay,2015,male,secondary,2387
Kirinyaga,2020,female,secondary,2693
Kakamega,2017,male,primary,9562
Samburu,2021,female,secondary,4340
Garissa,2020,female,secondary,2156
Taita Taveta,2020,female,primary,7966
Kajiado,2014,female,primary,2580
Kitui,2019,male,primary,7257
Nyeri,2015,female,primary,2159
Kisumu,2013,female,secondary,6772
Nyandarua,2010,female,primary,1627
 ,2020,male,secondary,8219
Mombasa,2012,female,secondary,7080
Turkana,2020,female,primary,1985
Laikipia,2019,female,primary,9713
Laikipia,2015,male,primary,8488
Nyandarua,2014,female,primary,2181
Kilifi,2019,male,secondary,2296
Nakuru,2012,female,secondary,7164
Garissa,2012,female,secondary,2597
Tana River,2018,male,secondary,901
Marsabit,2016,male,secondary,6060
Homa Bay,2015,male,primary,9290
Nyeri,2019,female,secondary,1677
Siaya,2018,female,primary,2881
Lamu,2012,female,primary,8052
Kilifi,2014,male,secondary,1378
Migori,2016,male,primary,1248
Vihiga,2015,male,secondary,5650
Taita Taveta,2022,male,primary,6079
Migori,2011,male,secondary,7036
West Pokot,2019,female,secondary,6487
Turkana,2011,female,primary,1058
Bungoma,2016,female,secondary,2048
Bungoma,2019,male,primary,6115
Kakamega,2017,female,secondary,4248
Kiambu,2016,male,secondary,2476
Wajir,2021,female,secondary,4603
Lamu,2012,male,primary,3553
Makueni,2012,male,secondary,9953
West Pokot,2021,male,primary,220
Machakos,2020,female,secondary,4818
Isiolo,2014,female,primary,7192
Meru,2020,male,primary,4623
Laikipia,2019,female,primary,7349
Lamu,2020,female,primary,9856
Lamu,2014,male,primary,7209
 ,2016,female,secondary,4576
Bomet,2020,female,primary,1871
Bungoma,2010,female,secondary,7915
Kirinyaga,2021,female,secondary,1462
Bungoma,2015,female,secondary,5521
Mombasa,2021,female,secondary,8536
