County,Year,Gender,Level,Enrollment
Tana River,2019,Female,Secondary,9900.0
Kajiado,2010,M,Secondary,7189.0
Kitui,2013,Male,P,
Tharaka-Nithi,2020,FEMALE,primary,2776.0
West Pokot,2021,Male,Primary,9311.0
Turkana,2020,Male,Primary,7697.0
Kirinyaga,2017,Male,Secondary,8386.0
Nakuru,2022,FEMALE,SECONDARY,662.0
 ,2019,Male,Secondary,8671.0
Siaya,2018,FEMALE,P,8044.0
Makueni,2017,M,primary,4218.0
Busia,2019,M,primary,9615.0
Bungoma,2017,F,Secondary,5060.0
Nairobi,2015,M,Primary,5874.0
Kilifi,2010,FEMALE,Primary,5581.0
Trans Nzoia,2019,Female,Secondary,2014.0
Bungoma,2010,Female,S,3789.0
Kirinyaga,2020,Female,P,9103.0
Embu,2020,FEMALE,S,7148.0
Nairobi,2010,F,Secondary,7766.0
Narok,2015,Male,SECONDARY,2364.0
Kirinyaga,2020,F,Secondary,3629.0
Samburu,2022,FEMALE,SECONDARY,5919.0
Makueni,2013,M,Primary,5675.0
 ,2013,FEMALE,P,8872.0
Vihiga,2017,FEMALE,S,6638.0
Mandera,2014,Female,Primary,4651.0
Laikipia,2020,FEMALE,P,609.0
Elgeyo Marakwet,2010,male,primary,7940.0
Nyeri,2021,Female,Secondary,3866.0
Kakamega,2012,Male,SECONDARY,371.0
Kajiado,2011,FEMALE,primary,6998.0
Lamu,2013,Female,S,615.0
Kericho,2011,F,P,6911.0
Homa Bay,2022,Male,S,6010.0
Mandera,2021,F,S,2253.0
Kisumu,2014,M,S,4942.0
Meru,2011,Female,SECONDARY,864.0
Narok,2021,male,primary,1268.0
Kakamega,2022,male,Secondary,7454.0
Uasin Gishu,2013,Male,Primary,8976.0
Kitui,2021,FEMALE,Secondary,4571.0
Mombasa,2012,M,S,5229.0
West Pokot,2018,F,SECONDARY,2237.0
Meru,2017,M,Secondary,4054.0
 ,2012,FEMALE,Secondary,935.0
Nakuru,2014,male,P,6394.0
Kiambu,2012,FEMALE,SECONDARY,7891.0
Wajir,2016,FEMALE,P,325.0
Bomet,2013,M,Primary,
Bungoma,2012,male,Primary,7774.0
Garissa,2022,Female,Secondary,3861.0
Marsabit,2015,Female,S,1985.0
Isiolo,2015,FEMALE,primary,4932.0
Lamu,2018,F,P,4603.0
Kirinyaga,2018,F,SECONDARY,2778.0
Bungoma,2013,Female,Primary,9462.0
Tharaka-Nithi,2013,Female,primary,8832.0
Kilifi,2019,FEMALE,SECONDARY,7754.0
Kisumu,2018,M,P,4078.0
Nakuru,2020,F,SECONDARY,1367.0
Garissa,2018,Female,Primary,4042.0
Kirinyaga,2013,F,SECONDARY,2575.0
Narok,2020,Female,P,6754.0
Tharaka-Nithi,2014,F,Primary,1581.0
Kirinyaga,2015,M,Primary,1986.0
Kajiado,2018,F,SECONDARY,2240.0
Kericho,2016,Female,S,3966.0
Makueni,2014,Male,Secondary,7604.0
Laikipia,2012,Female,primary,8320.0
Narok,2018,Male,P,5968.0
Machakos,2014,Female,S,9043.0
Uasin Gishu,2021,male,S,7493.0
Homa Bay,2019,F,Secondary,4103.0
Nakuru,2020,M,primary,2076.0
Bungoma,2015,M,P,5231.0
Samburu,2017,M,Secondary,2994.0
Kisumu,2020,Male,S,
Kajiado,2015,M,Secondary,5594.0
Turkana,2022,Female,Secondary,7531.0
Nyeri,2020,M,SECONDARY,7371.0
Lamu,2013,Female,Secondary,1644.0
Murang'a,2011,Male,P,3144.0
Busia,2020,FEMALE,SECONDARY,
Kakamega,2014,male,Secondary,
Kisumu,2014,FEMALE,primary,
Nairobi,two thousand twelve,F,P,7269.0
Isiolo,2013,Female,S,7130.0
Kilifi,2011,FEMALE,P,6828.0
Kericho,2010,Male,P,8362.0
West Pokot,2012,Male,primary,8844.0
Kirinyaga,2010,F,primary,6331.0
Isiolo,2020,F,SECONDARY,3512.0
Uasin Gishu,2010,FEMALE,SECONDARY,1499.0
Kericho,2012,F,S,2158.0
Uasin Gishu,2021,M,S,5162.0
Bungoma,2014,male,SECONDARY,4039.0
Bomet,2021,FEMALE,Secondary,2035.0
Nyandarua,2011,male,SECONDARY,7977.0
 ,2012,M,P,857.0
Kakamega,2016,Male,Secondary,3823.0
Laikipia,2021,Female,P,6770.0
Samburu,2014,F,Secondary,9241.0
Kitui,2012,Female,Secondary,298.0
Garissa,2016,Female,Secondary,7244.0
Meru,2018,F,SECONDARY,923.0
Marsabit,2010,F,SECONDARY,4232.0
Narok,2022,male,P,4306.0
Nairobi,2020,Female,P,2799.0
Lamu,2017,male,Primary,6578.0
Kiambu,2013,male,S,4875.0
Migori,2015,Male,Primary,5326.0
Tharaka-Nithi,2020,FEMALE,Secondary,6582.0
Mombasa,2022,Male,Primary,1802.0
Kisumu,2012,FEMALE,primary,2657.0
Bomet,2016,Female,primary,3346.0
Mandera,2011,M,SECONDARY,9663.0
Marsabit,2014,FEMALE,P,2949.0
Kakamega,2010,male,P,941.0
Embu,2013,FEMALE,Secondary,1907.0
Machakos,2015,Male,S,4837.0
Homa Bay,2012,FEMALE,Secondary,8105.0
Vihiga,2022,F,primary,1243.0
Mandera,2012,Female,Primary,5696.0
Turkana,2013,FEMALE,S,1466.0
Narok,2022,Male,Primary,3957.0
Kericho,2020,M,SECONDARY,
Makueni,2013,F,Secondary,375.0
Kericho,2010,M,SECONDARY,262.0
Samburu,2019,F,SECONDARY,4362.0
Elgeyo Marakwet,2015,Male,S,6502.0
Uasin Gishu,2016,Male,P,7833.0
Taita Taveta,2013,M,Secondary,1893.0
Laikipia,2019,Male,primary,8106.0
Samburu,2011,F,primary,1652.0
Trans Nzoia,2019,Female,P,5540.0
Garissa,2012,FEMALE,Primary,3892.0
Migori,2014,male,Primary,599.0
Murang'a,2012,FEMALE,primary,4815.0
Kitui,2017,FEMALE,S,1912.0
Turkana,2017,FEMALE,P,9484.0
Bungoma,2018,Female,Primary,8792.0
Wajir,2015,FEMALE,P,8572.0
Turkana,2016,FEMALE,SECONDARY,4213.0
Makueni,2018,Female,primary,3637.0
Taita Taveta,2011,M,P,9290.0
Trans Nzoia,2020,M,P,5599.0
Machakos,2021,male,Secondary,6448.0
Siaya,2016,Female,SECONDARY,8557.0
Mandera,2014,M,SECONDARY,7382.0
Migori,2016,male,Secondary,8982.0
Homa Bay,2015,FEMALE,S,3569.0
Kitui,2014,male,primary,
Samburu,2019,Female,primary,746.0
Kitui,2015,M,Primary,8504.0
Isiolo,2021,Male,Secondary,4633.0
West Pokot,2012,FEMALE,P,920.0
Mombasa,2022,Female,Primary,9269.0
Mombasa,2022,FEMALE,Primary,7008.0
 ,2018,Female,SECONDARY,2381.0
Migori,2019,Male,Primary,3618.0
Kitui,2020,F,S,8989.0
Bungoma,2013,Female,S,
Kiambu,2020,F,Primary,272.0
Kitui,2017,male,S,1773.0
Tana River,2016,M,Secondary,2547.0
Samburu,2018,male,S,3164.0
Isiolo,2014,M,P,4780.0
Uasin Gishu,2016,male,Secondary,946.0
Homa Bay,2012,M,primary,506.0
Kajiado,2010,FEMALE,P,6719.0
Murang'a,2014,male,Secondary,8435.0
Kakamega,2015,male,SECONDARY,8697.0
Machakos,2016,Male,Secondary,6360.0
Busia,2011,Male,SECONDARY,7657.0
Nyandarua,2014,FEMALE,P,
Meru,2021,F,Primary,1192.0
Turkana,2012,Male,P,1464.0
Kisumu,2019,FEMALE,SECONDARY,390.0
Taita Taveta,2022,FEMALE,primary,5615.0
Wajir,2011,M,SECONDARY,6106.0
Machakos,2015,Female,Primary,8864.0
Mombasa,2011,Male,Primary,2560.0
Kirinyaga,2018,FEMALE,SECONDARY,5867.0
Nairobi,2011,Male,SECONDARY,1211.0
Samburu,2020,male,Secondary,9121.0
Kericho,2011,male,Secondary,1539.0
Marsabit,2010,Female,P,9104.0
Nairobi,2021,male,Primary,643.0
Kajiado,2019,F,SECONDARY,8693.0
West Pokot,2019,FEMALE,Primary,8921.0
Bungoma,2010,Female,SECONDARY,1283.0
Wajir,2013,FEMALE,S,7680.0
Mandera,2020,F,S,7345.0
Vihiga,2017,Male,SECONDARY,4386.0
 ,2022,M,primary,919.0
Nakuru,2014,male,SECONDARY,2339.0
Bomet,2020,Male,Secondary,8947.0
Migori,two thousand twelve,Female,Secondary,5930.0
Wajir,2013,Male,P,5402.0
Samburu,2019,Male,P,5663.0
Nyeri,2018,male,S,5275.0
Makueni,2015,Male,P,507.0
Kisumu,2017,Male,Primary,1436.0
Turkana,2022,F,S,8750.0
Vihiga,2020,Male,P,7354.0
Kericho,2016,male,Primary,4516.0
Garissa,2016,Female,Primary,3622.0
Busia,2016,M,S,4399.0
Kiambu,2014,Female,P,5037.0
Lamu,2013,F,P,8111.0
Kitui,2020,FEMALE,primary,3715.0
Elgeyo Marakwet,2011,M,P,7837.0
Garissa,2018,M,SECONDARY,
Meru,2018,F,P,7370.0
Kisumu,2013,FEMALE,P,5185.0
Kisumu,2020,M,S,2155.0
Nyandarua,2019,FEMALE,primary,6411.0
Mandera,2010,FEMALE,Primary,6365.0
Kakamega,2021,FEMALE,primary,692.0
Turkana,2017,Male,primary,1478.0
Wajir,2016,M,S,6396.0
Mandera,2017,M,P,8448.0
Trans Nzoia,2016,M,Primary,441.0
Embu,2018,M,primary,2646.0
Kericho,2021,Female,Primary,5209.0
Bungoma,2010,FEMALE,primary,6533.0
Laikipia,2016,Female,SECONDARY,4677.0
Wajir,2012,Female,Secondary,7211.0
Elgeyo Marakwet,2020,Female,SECONDARY,9927.0
Elgeyo Marakwet,2018,male,SECONDARY,2645.0
Vihiga,2017,Male,Secondary,8210.0
Kiambu,2014,FEMALE,S,9316.0
Kiambu,2019,male,Secondary,7933.0
Kajiado,2015,Female,SECONDARY,5476.0
West Pokot,2011,male,S,7928.0
Kitui,2018,Male,Primary,2080.0
West Pokot,2011,male,Secondary,6089.0
Kitui,2019,male,S,7396.0
Bomet,2013,male,primary,9739.0
Lamu,2017,Male,S,7797.0
Wajir,2012,Male,Secondary,861.0
Marsabit,2018,M,primary,8346.0
Taita Taveta,two thousand twelve,F,Secondary,3494.0
Kirinyaga,2016,FEMALE,S,904.0
Elgeyo Marakwet,2011,F,Primary,1269.0
Marsabit,2022,Male,Primary,404.0
Bomet,2017,Female,Primary,9035.0
Kakamega,2022,F,S,9974.0
Laikipia,2020,Female,SECONDARY,9756.0
Bungoma,2020,F,Secondary,1184.0
Kakamega,2015,FEMALE,P,8938.0
Isiolo,2021,male,primary,1725.0
Trans Nzoia,2019,Male,Secondary,8462.0
Lamu,2016,F,Secondary,5811.0
Embu,2019,FEMALE,S,5606.0
Marsabit,2011,M,S,3956.0
Lamu,2011,M,SECONDARY,171.0
Nairobi,2018,F,primary,8465.0
Nyeri,2020,male,Primary,2306.0
Isiolo,2013,F,P,9350.0
Uasin Gishu,2019,Male,SECONDARY,9898.0
Murang'a,2014,male,P,9963.0
Tharaka-Nithi,2017,FEMALE,Primary,421.0
Kakamega,2021,Female,Primary,5540.0
Nairobi,2019,M,S,9401.0
West Pokot,2022,M,Primary,4675.0
Kisumu,2016,Male,S,9082.0
Kiambu,2013,FEMALE,Primary,6748.0
Homa Bay,2021,F,primary,6103.0
Mombasa,2012,Male,primary,
Mombasa,2017,Male,SECONDARY,3243.0
Kericho,2022,Male,Primary,2181.0
Murang'a,2017,Male,S,9641.0
Siaya,2021,M,SECONDARY,3096.0
Murang'a,2020,Male,Primary,6646.0
Elgeyo Marakwet,2019,M,Primary,9782.0
Bungoma,2022,male,SECONDARY,5882.0
Vihiga,2015,male,S,5982.0
Tharaka-Nithi,2016,Male,Secondary,5798.0
Vihiga,2015,male,S,9627.0
Vihiga,2010,Female,Secondary,8415.0
Bungoma,2011,Female,SECONDARY,8411.0
Homa Bay,2012,FEMALE,Secondary,9846.0
Makueni,2020,M,SECONDARY,8456.0
Siaya,2016,Male,Secondary,9145.0
Nairobi,2022,male,SECONDARY,4524.0
Machakos,2021,FEMALE,P,6559.0
Siaya,2015,Female,S,7620.0
Trans Nzoia,2012,F,primary,2774.0
Kakamega,2017,male,SECONDARY,5673.0
Kajiado,2021,FEMALE,primary,3124.0
Elgeyo Marakwet,2015,F,SECONDARY,8671.0
Nyandarua,2021,male,Primary,1353.0
Embu,2018,Male,P,9081.0
Kiambu,2016,M,S,3854.0
West Pokot,2022,male,P,8134.0
Nakuru,2022,M,S,924.0
Tharaka-Nithi,2016,FEMALE,primary,2170.0
Tana River,2017,M,Secondary,5506.0
Isiolo,2022,male,P,2395.0
Nyeri,2011,Female,Primary,8220.0
Vihiga,2019,M,Primary,8226.0
Nairobi,2022,male,SECONDARY,5515.0
Kakamega,2010,M,Secondary,2670.0
Tharaka-Nithi,2016,M,S,3365.0
Narok,2016,F,Primary,
 ,2017,male,primary,3138.0
Kilifi,2015,male,primary,9095.0
Isiolo,2011,M,Primary,6663.0
Embu,2019,Female,primary,4086.0
Taita Taveta,2020,M,primary,8531.0
Kakamega,2018,male,Primary,4270.0
Nyeri,2017,F,S,
Lamu,2022,male,primary,9906.0
Garissa,2022,Male,P,
Kirinyaga,2010,Male,Secondary,8022.0
Kajiado,2019,FEMALE,P,5452.0
Isiolo,2018,Male,P,3567.0
Machakos,2019,male,primary,3899.0
Nyandarua,2015,male,SECONDARY,6477.0
 ,2015,F,Secondary,7500.0
Bomet,2010,FEMALE,primary,1016.0
Siaya,2011,male,Secondary,6470.0
Embu,2011,M,SECONDARY,2062.0
Kilifi,2019,Female,Primary,9030.0
Nairobi,2017,male,SECONDARY,
Meru,2010,F,P,4321.0
Lamu,2020,FEMALE,Secondary,3496.0
Makueni,2021,Male,Primary,1813.0
Laikipia,2013,male,S,6256.0
Nairobi,2010,male,Secondary,9643.0
Uasin Gishu,2010,male,Primary,2313.0
Kakamega,2020,F,Primary,9706.0
Makueni,2012,F,Secondary,1231.0
Narok,2012,M,primary,9837.0
Trans Nzoia,2016,M,P,5831.0
Nakuru,2019,Male,Secondary,2999.0
West Pokot,2012,F,S,3440.0
Samburu,2016,Male,S,4056.0
Nairobi,2011,M,primary,305.0
Makueni,2022,male,Primary,9915.0
Garissa,2021,male,S,1689.0
Nyandarua,2015,male,Secondary,9709.0
Kakamega,2020,male,Secondary,3917.0
Mombasa,two thousand twelve,FEMALE,S,7080.0
Vihiga,2020,FEMALE,P,
Murang'a,2011,Male,Secondary,2936.0
Uasin Gishu,2010,Male,primary,3862.0
Kakamega,2021,Male,Secondary,9642.0
Kericho,2014,male,S,5649.0
Lamu,two thousand twelve,M,P,3261.0
Homa Bay,2011,M,Secondary,9356.0
Kirinyaga,2022,M,Secondary,1819.0
Samburu,two thousand twelve,M,S,1342.0
Kericho,2012,M,SECONDARY,5560.0
Tana River,2021,Male,primary,2226.0
Tana River,2018,M,P,1079.0
Vihiga,2013,Male,S,4206.0
Murang'a,2018,M,P,6280.0
Laikipia,2012,F,primary,7235.0
Kiambu,2011,Male,primary,813.0
Uasin Gishu,2013,F,SECONDARY,5089.0
Tana River,2012,Male,primary,2031.0
Trans Nzoia,2014,Female,Primary,8514.0
Migori,2012,M,P,9095.0
Wajir,2016,F,S,9733.0
Narok,2016,Male,primary,5911.0
Murang'a,2019,F,P,2653.0
Trans Nzoia,2015,male,Primary,3340.0
Wajir,2019,M,SECONDARY,7876.0
Wajir,2011,M,Primary,1141.0
Kitui,2010,F,S,9041.0
Siaya,2015,FEMALE,Secondary,8558.0
Marsabit,2013,Female,Secondary,2897.0
Tana River,2019,Female,P,9281.0
Uasin Gishu,2013,M,Primary,4041.0
Narok,2021,FEMALE,primary,2038.0
Narok,2019,Female,SECONDARY,4270.0
Machakos,2011,FEMALE,Secondary,4683.0
Siaya,2020,FEMALE,Secondary,494.0
Trans Nzoia,2016,Female,S,7116.0
Bungoma,2012,FEMALE,Primary,1784.0
West Pokot,2017,FEMALE,P,3510.0
Narok,2017,male,Primary,3786.0
Nyeri,2014,F,SECONDARY,5266.0
Bungoma,2011,male,primary,9190.0
Kilifi,2017,male,primary,5428.0
Bungoma,2014,M,primary,6681.0
Siaya,2019,M,S,6893.0
Nyeri,2015,Male,S,9643.0
Murang'a,2017,male,Secondary,9943.0
Nakuru,2013,Female,P,4658.0
West Pokot,2015,male,Primary,7082.0
Kitui,2018,Male,P,6869.0
West Pokot,2011,Female,primary,7607.0
Marsabit,2022,M,P,7669.0
Garissa,2015,M,S,6219.0
Tana River,2022,FEMALE,P,4534.0
Laikipia,2018,F,Secondary,5979.0
Machakos,2016,Female,P,8890.0
Nakuru,2018,FEMALE,P,1312.0
Kilifi,2015,FEMALE,S,2962.0
West Pokot,2014,F,SECONDARY,2938.0
Kajiado,2021,F,Secondary,3197.0
Narok,2018,FEMALE,Primary,5296.0
Wajir,2022,FEMALE,Secondary,7204.0
Migori,2021,F,SECONDARY,5730.0
Bungoma,2022,Female,primary,
Meru,2012,Female,SECONDARY,5602.0
Lamu,2021,male,S,1191.0
Mombasa,2010,M,primary,2639.0
Vihiga,2014,male,S,1366.0
Mandera,2011,FEMALE,SECONDARY,9211.0
Siaya,2014,M,SECONDARY,6453.0
Kirinyaga,2020,FEMALE,Secondary,6671.0
Kisumu,2013,Male,S,6683.0
Bomet,2020,male,SECONDARY,4539.0
 ,2010,Female,SECONDARY,8876.0
Nairobi,2015,male,Primary,2887.0
Marsabit,2019,FEMALE,SECONDARY,
Kakamega,2014,Female,primary,4086.0
Kiambu,2012,Female,SECONDARY,2261.0
Bomet,2014,Male,Secondary,4180.0
Busia,2012,Female,SECONDARY,2841.0
Vihiga,2016,F,P,9959.0
Elgeyo Marakwet,2017,FEMALE,S,6040.0
Lamu,2010,male,SECONDARY,3560.0
Murang'a,2013,M,Secondary,4758.0
Bungoma,2022,M,S,626.0
Machakos,2017,FEMALE,SECONDARY,5014.0
Wajir,2014,Female,primary,1375.0
Kericho,2017,M,P,1181.0
Lamu,2022,M,P,5708.0
Bomet,2018,FEMALE,S,490.0
Uasin Gishu,2017,male,SECONDARY,3729.0
Vihiga,2011,F,primary,5974.0
Makueni,two thousand twelve,M,SECONDARY,3534.0
Kericho,2016,FEMALE,S,3296.0
Nyeri,2017,Male,SECONDARY,
Samburu,2021,FEMALE,SECONDARY,5014.0
Elgeyo Marakwet,2015,male,P,1882.0
West Pokot,2022,FEMALE,P,4908.0
Siaya,2017,FEMALE,Secondary,2987.0
Samburu,2013,male,Secondary,5585.0
Taita Taveta,2016,Male,Primary,3159.0
Makueni,2014,male,S,4530.0
Kajiado,2014,Female,primary,681.0
Mombasa,2010,Male,S,5254.0
Mandera,2022,Male,SECONDARY,1073.0
Homa Bay,2015,M,SECONDARY,2387.0
Kirinyaga,2020,FEMALE,S,2693.0
Kakamega,2017,male,primary,9562.0
Samburu,2021,Female,S,4340.0
Garissa,2020,Female,Secondary,2156.0
Taita Taveta,2020,Female,primary,7966.0
Kajiado,2014,Female,P,2580.0
Kitui,2019,male,Primary,7257.0
Nyeri,2015,Female,primary,2159.0
Kisumu,2013,F,S,6772.0
Nyandarua,2010,Female,primary,1627.0
 ,2020,M,SECONDARY,8219.0
Mombasa,2012,F,Secondary,7080.0
Turkana,2020,FEMALE,primary,1985.0
Laikipia,2019,F,P,9713.0
Laikipia,2015,Male,P,8488.0
Nyandarua,2014,Female,P,2181.0
Kilifi,2019,male,SECONDARY,2296.0
Nakuru,2012,F,Secondary,7164.0
Garissa,2012,FEMALE,S,2597.0
Tana River,2018,M,Secondary,901.0
Marsabit,2016,male,S,6060.0
Homa Bay,2015,male,P,9290.0
Nyeri,2019,FEMALE,Secondary,1677.0
Siaya,2018,Female,P,2881.0
Isiolo,2012,Male,P,
Lamu,2012,Female,P,8052.0
Kilifi,2014,Male,Secondary,1378.0
Migori,2016,male,P,1248.0
Vihiga,2015,Male,Secondary,5650.0
Taita Taveta,2022,M,primary,6079.0
Isiolo,2015,F,Primary,
Migori,2011,M,SECONDARY,7036.0
West Pokot,2019,F,Secondary,6487.0
Turkana,2011,Female,Primary,1058.0
Bungoma,2016,Female,S,2048.0
Bungoma,2019,M,primary,6115.0
Kakamega,2017,Female,SECONDARY,4248.0
Kiambu,2016,M,Secondary,2476.0
Wajir,2021,Female,Secondary,4603.0
Lamu,2012,male,primary,3553.0
Makueni,2012,Male,Secondary,9953.0
West Pokot,2021,M,Primary,220.0
Machakos,2020,F,SECONDARY,4818.0
Isiolo,2014,FEMALE,Primary,7192.0
Meru,2020,Male,Primary,4623.0
Laikipia,2019,FEMALE,primary,7349.0
Murang'a,2021,M,P,
Lamu,2020,FEMALE,P,9856.0
Lamu,2014,M,Primary,7209.0
 ,2016,Female,S,4576.0
Bomet,2020,FEMALE,primary,1871.0
Bungoma,2010,FEMALE,S,7915.0
Kirinyaga,2021,Female,S,1462.0
Bungoma,2015,FEMALE,Secondary,5521.0
Mombasa,2021,Female,S,8536.0
Nyeri,2022,F,P,8236.0
Busia,2014,FEMALE,Primary,7813.0
Kisumu,2018,Male,P,2068.0
Samburu,2016,M,SECONDARY,5753.0
Marsabit,2014,Male,Secondary,7237.0
West Pokot,2010,FEMALE,Secondary,7016.0
Nyandarua,2013,F,SECONDARY,6191.0
Mombasa,2015,M,SECONDARY,1514.0
Samburu,2013,M,Primary,2598.0
Tana River,2013,Male,Secondary,1001.0
Kajiado,2017,male,Secondary,1033.0
Nakuru,2013,Female,SECONDARY,6899.0
Elgeyo Marakwet,2020,Male,Secondary,8465.0
Kiambu,2022,M,Primary,5051.0
Turkana,2017,Male,Secondary,9971.0
Kajiado,2012,Male,SECONDARY,4476.0
Kajiado,2020,FEMALE,SECONDARY,478.0
Mombasa,2017,Female,S,515.0
Trans Nzoia,2019,M,Primary,1191.0
Nyandarua,2022,M,P,6297.0
Machakos,2015,Female,Primary,9603.0
Murang'a,2016,male,Secondary,271.0
Vihiga,2018,FEMALE,P,8334.0
Murang'a,2018,FEMALE,Secondary,7778.0
Turkana,2022,Male,SECONDARY,6008.0
 ,2011,Female,primary,7987.0
Kitui,2020,FEMALE,Secondary,3332.0
Nyeri,2021,Female,SECONDARY,787.0
Bomet,two thousand twelve,Male,Secondary,6222.0
Vihiga,2013,male,P,9873.0
Turkana,2014,male,Secondary,622.0
Garissa,2010,Female,Primary,3841.0
Kirinyaga,2015,M,S,3676.0
Kiambu,2014,M,SECONDARY,2572.0
Kisumu,2022,F,SECONDARY,6915.0
Kajiado,2017,M,Secondary,5033.0
Isiolo,2013,male,S,7788.0
Kericho,2021,FEMALE,Secondary,5214.0
Marsabit,2015,FEMALE,Secondary,4712.0
Samburu,2011,FEMALE,SECONDARY,66.0
Mandera,2017,male,primary,7533.0
Laikipia,2013,FEMALE,SECONDARY,4616.0
Machakos,2019,male,S,1140.0
Nairobi,2022,male,P,5730.0
Narok,2017,Female,S,7465.0
Lamu,2013,Male,Primary,9379.0
Nakuru,2015,FEMALE,S,4471.0
Nyandarua,2010,F,Secondary,3339.0
 ,2013,M,P,548.0
Machakos,2015,FEMALE,primary,7675.0
Busia,2018,Female,Secondary,8264.0
Kiambu,2012,M,SECONDARY,198.0
Kirinyaga,2010,Female,primary,9973.0
Kisumu,2022,FEMALE,primary,571.0
Tana River,2016,M,SECONDARY,790.0
Kericho,2020,M,P,9830.0
Kajiado,2011,Female,primary,1174.0
Marsabit,2017,Male,P,178.0
Mandera,2013,Male,Primary,2244.0
Isiolo,2012,F,SECONDARY,4086.0
Embu,2018,FEMALE,S,734.0
Kiambu,2018,M,P,6232.0
Bungoma,2010,Female,Primary,798.0
Lamu,2014,FEMALE,P,7601.0
Trans Nzoia,2016,Female,P,8979.0
Murang'a,2019,M,SECONDARY,2795.0
Makueni,2019,F,SECONDARY,4588.0
Nakuru,2013,male,SECONDARY,7297.0
Homa Bay,2021,Female,Primary,3084.0
Kericho,2010,male,Secondary,731.0
Makueni,2016,Female,primary,1129.0
Nyeri,2020,M,S,1605.0
Migori,2015,male,S,2933.0
Nairobi,2017,male,SECONDARY,9407.0
Uasin Gishu,2010,Female,primary,8516.0
Kitui,2016,M,S,5074.0
Kajiado,2010,Male,primary,
Embu,2012,Male,S,1490.0
Busia,2012,F,SECONDARY,
Murang'a,2018,Male,SECONDARY,1390.0
Narok,2015,FEMALE,S,
Nyandarua,2017,Male,SECONDARY,4239.0
West Pokot,2016,male,S,4479.0
Meru,2011,Male,S,2263.0
Murang'a,2014,Female,Primary,3432.0
Machakos,2022,FEMALE,Primary,2371.0
Bomet,2013,M,P,4312.0
Nakuru,2020,M,Primary,1515.0
Lamu,2014,Male,Secondary,6326.0
Kilifi,2022,F,SECONDARY,7088.0
Garissa,2012,Female,primary,5586.0
Isiolo,2017,Female,Primary,2917.0
Lamu,2019,male,Secondary,5731.0
Embu,2015,M,Secondary,7686.0
Elgeyo Marakwet,2016,M,P,1167.0
Narok,2020,M,S,8302.0
Narok,2010,male,Primary,5109.0
Kirinyaga,2010,F,Secondary,4327.0
Murang'a,2013,FEMALE,primary,5810.0
Laikipia,2017,male,P,3655.0
Siaya,2017,Female,P,3793.0
Taita Taveta,2022,Male,S,9947.0
Trans Nzoia,2014,Female,Secondary,6738.0
Uasin Gishu,2012,F,Secondary,1577.0
Kilifi,2013,male,P,9488.0
Nairobi,2016,FEMALE,P,2220.0
Migori,2021,FEMALE,S,
Narok,2010,Female,P,1030.0
Isiolo,2010,Male,Primary,6691.0
Kilifi,2014,Male,S,3992.0
Kakamega,2019,M,Secondary,913.0
Vihiga,2019,FEMALE,S,6358.0
Murang'a,2021,M,SECONDARY,2181.0
Uasin Gishu,2012,M,SECONDARY,3197.0
Meru,2021,Male,primary,6040.0
Laikipia,2019,M,S,1462.0
Embu,2017,M,primary,
Kisumu,2010,Female,primary,9499.0
Kericho,2015,Female,Primary,4994.0
Meru,2013,F,primary,9381.0
Lamu,2020,male,P,5308.0
Lamu,2022,FEMALE,Primary,6221.0
Vihiga,2015,Female,P,7090.0
Mandera,2012,male,S,7769.0
Kitui,2020,F,SECONDARY,687.0
Meru,2011,male,Secondary,4661.0
Murang'a,2018,Female,P,9399.0
Nakuru,2014,Male,Primary,1894.0
Makueni,2014,FEMALE,Secondary,7389.0
Wajir,2010,Female,P,4922.0
Kiambu,2022,F,S,6322.0
Lamu,2022,FEMALE,SECONDARY,3183.0
Kitui,2010,FEMALE,primary,3797.0
Meru,2022,Female,Secondary,5178.0
Murang'a,2020,M,P,9836.0
Mombasa,2018,F,SECONDARY,3968.0
Kajiado,2022,Female,Secondary,2716.0
Nairobi,2016,F,SECONDARY,190.0
Murang'a,2019,Female,Primary,1335.0
Kiambu,2012,male,S,8181.0
Trans Nzoia,2012,M,Primary,378.0
Tana River,2021,M,primary,3829.0
Kakamega,2015,male,primary,6380.0
Turkana,2012,Female,S,615.0
 ,2014,Male,SECONDARY,2330.0
Kisumu,2018,Female,primary,1754.0
Elgeyo Marakwet,2020,FEMALE,primary,463.0
Kakamega,2014,F,P,9158.0
Isiolo,2010,M,Secondary,4267.0
Tharaka-Nithi,2021,M,S,3158.0
Nairobi,2019,male,S,3624.0
Lamu,2010,Male,SECONDARY,4938.0
 ,2021,F,S,5417.0
Samburu,2016,Male,S,6004.0
Turkana,2019,F,primary,
Kakamega,2010,F,S,5603.0
Turkana,2019,Male,P,2212.0
Embu,2010,FEMALE,P,6120.0
Homa Bay,2011,FEMALE,Secondary,5818.0
Meru,2011,Female,primary,382.0
Meru,2016,F,SECONDARY,2256.0
Bungoma,2018,Male,primary,1412.0
Marsabit,2017,M,SECONDARY,9775.0
Vihiga,2015,FEMALE,Secondary,6146.0
Meru,2016,M,P,371.0
Nyeri,2020,M,Primary,5806.0
Bomet,2010,male,Primary,5565.0
Kisumu,2010,F,Primary,8802.0
Vihiga,2020,male,primary,8307.0
Embu,2021,Female,P,7437.0
Murang'a,two thousand twelve,male,P,446.0
Kajiado,2012,M,primary,1391.0
